64.2, 0.0
27.3, 0.0
0.0, 0.0
6.3, 0.0
83.5, 0.0
100.3, 0.0
108.6, 0.0
136.6, 0.0
144.0, 0.0
162.6, 0.0
160.2, 0.0
161.2, 0.0
162.4, 0.0
160.0, 0.1
161.6, 0.1
150.7, 0.1
131.8, 0.1
162.2, 0.1
161.2, 0.1
152.1, 0.1
164.4, 0.1
171.6, 0.1
147.8, 0.2
167.1, 0.2
165.8, 0.2
150.2, 0.2
171.7, 0.2
146.1, 0.2
162.1, 0.2
165.0, 0.2
123.6, 0.2
124.7, 0.2
110.9, 0.3
110.3, 0.3
108.5, 0.3
109.7, 0.3
111.1, 0.3
109.1, 0.3
112.3, 0.3
120.6, 0.3
128.8, 0.3
125.8, 0.3
133.6, 0.3
144.5, 0.3
150.2, 0.4
145.5, 0.4
137.3, 0.4
117.2, 0.4
136.1, 0.4
145.0, 0.4
143.7, 0.4
147.8, 0.4
145.7, 0.4
158.3, 0.4
158.3, 0.5
133.1, 0.5
193.4, 0.5
133.2, 0.5
133.0, 0.5
133.2, 0.5
139.7, 0.5
155.1, 0.5
184.1, 0.5
139.2, 0.5
145.7, 0.6
186.8, 0.6
202.4, 0.6
216.7, 0.6
234.0, 0.6
151.3, 0.6
154.1, 0.6
223.3, 0.7
221.9, 0.7
148.4, 0.7
150.6, 0.7
167.4, 0.7
190.4, 0.7
136.1, 0.7
90.1, 0.7
90.0, 0.7
90.3, 0.7
90.4, 0.7
90.1, 0.8
56.5, 0.8
0.0, 0.8
